DOI,Author_ID,Corresponding
10.1002/0470013192.BSA297,1703769,False
10.1002/0470013192.BSA297,1726997,False
10.1016/j.future.2020.05.007,11479545,True
10.1016/j.future.2020.05.007,150138704,False
10.1016/j.future.2020.05.007,150047013,False
10.1016/j.future.2020.05.007,2566264,False
10.1016/j.future.2020.05.007,2077049196,False
10.1016/j.future.2020.05.007,119554486,False
10.1016/j.future.2020.05.007,47864514,False
10.1016/j.future.2020.05.007,2425520,False
10.1016/j.future.2020.05.007,3302404,False
10.1007/978-1-4842-5104-1_9,1453104375,True
10.1109/ICSE-SEIP.2019.00042,1719124,True
10.1109/ICSE-SEIP.2019.00042,1776779,False
10.1109/ICSE-SEIP.2019.00042,145193818,False
10.1109/ICSE-SEIP.2019.00042,1710751,False
10.1109/ICSE-SEIP.2019.00042,50355692,False
10.1109/ICSE-SEIP.2019.00042,1783184,False
10.1109/ICSE-SEIP.2019.00042,1693689,False
10.1109/ICSE-SEIP.2019.00042,2571049,False
10.1109/ICSE-SEIP.2019.00042,143609903,False
10.1109/ICOEI.2017.8300883,143666922,True
10.1109/ICOEI.2017.8300883,35464160,False
10.1109/ICOEI.2017.8300883,35641265,False
10.1109/ICOEI.2017.8300883,9727014,False
10.1016/j.neucom.2010.05.022,1770395,True
10.1016/j.neucom.2010.05.022,145850486,False
10.1016/j.neucom.2010.05.022,145678691,False
10.1111/J.1751-5823.2009.00095_18.X,2718728,True
10.1007/s11432-009-0172-z,1928660,True
10.1007/s11432-009-0172-z,2111741159,False
10.1007/s11432-009-0172-z,2317377,False
10.1109/TNN.2009.2024147,2069968720,True
10.1109/TNN.2009.2024147,145678691,False
10.1109/TNN.2009.2024147,3026738,False
10.1109/TNN.2009.2024147,1723858,False
10.1016/j.neucom.2008.01.005,2774247,True
10.1016/j.neucom.2008.01.005,144848119,False
10.1016/j.neucom.2008.01.005,144362750,False
10.1016/j.neucom.2008.01.005,2920520,False
10.30534/ijeter/2019/027122019,1579437187,True
10.30534/ijatcse/2019/38862019,1573361268,True
10.30534/ijeter/2019/127122019,152725395,True
10.1002/ett.3627,47311590,True
10.1002/ett.3627,34590423,False
10.1002/ett.3627,81516172,False
10.1002/ett.3627,40203681,False
10.1002/ett.3627,2745463,False
10.1002/ett.3627,32991017,False
10.1007/s11227-023-05132-3,2180598103,True
10.1007/s11227-023-05132-3,49124735,False
10.1007/s11227-023-05132-3,52155758,False
10.3390/s23031392,112908704,True
10.3390/s23031392,2114796567,False
10.3390/s23031392,2202531559,False
10.3390/s23031392,1691577,False
10.1007/s44174-022-00060-x,65938234,True
10.1007/s44174-022-00060-x,2200360969,False
10.1007/s42044-022-00104-x,2007612177,True
10.1007/s42044-022-00104-x,1405618095,False
10.1007/s12652-022-03750-y,146842358,True
10.1007/s12652-022-03750-y,2124537200,False
10.1016/j.foodchem.2022.133504,2146320612,True
10.1016/j.foodchem.2022.133504,2057199684,False
10.1016/j.foodchem.2022.133504,35507716,False
10.1016/j.foodchem.2022.133504,51266051,False
10.1016/j.foodchem.2022.133504,145351366,False
10.1016/j.foodchem.2022.133504,2109168608,False
10.1016/j.foodchem.2022.133504,10915901,False
10.1016/j.foodchem.2022.132870,2087343708,True
10.1016/j.foodchem.2022.132870,2111167105,False
10.1016/j.foodchem.2022.132870,2155141508,False
10.1016/j.foodchem.2022.132870,2155605291,False
10.1016/j.foodchem.2022.132870,2145801662,False
10.1016/j.foodchem.2022.132870,2119618670,False
10.1016/j.foodchem.2022.132870,2108306996,False
10.3390/foods11070896,2155605291,True
10.3390/foods11070896,30451093,False
10.3390/foods11070896,2147215420,False
10.3390/foods11070896,2087343708,False
10.3390/foods11070896,2151692457,False
10.3390/foods11070896,1560603063,False
10.3390/foods11070896,2108306996,False
10.1111/1541-4337.12916,2156153119,True
10.1111/1541-4337.12916,2027016864,False
10.1111/1541-4337.12916,145351366,False
10.1111/1541-4337.12916,8667722,False
10.1111/1541-4337.12916,4757853,False
10.1111/1541-4337.12916,51266051,False
10.1111/1541-4337.12916,10915901,False
10.1016/j.foodchem.2022.132455,2087343708,True
10.1016/j.foodchem.2022.132455,98681678,False
10.1016/j.foodchem.2022.132455,2108121907,False
10.1016/j.foodchem.2022.132455,2155605291,False
10.1016/j.foodchem.2022.132455,2108306996,False
10.1016/j.foodchem.2022.132455,2119618670,False
10.1007/s00484-017-1479-x,15898781,True
10.1007/s00484-017-1479-x,2068814733,False
10.1007/s00484-017-1479-x,30067756,False
10.3390/EN10111846,52174782,True
10.3390/EN10111846,3162034,False
10.3390/EN10111846,3226828,False
10.3390/EN10111846,1678258,False
10.1007/s11277-016-3358-x,121953020,True
10.1007/s11277-016-3358-x,2130059432,False
10.1038/srep40437,144270357,True
10.1038/srep40437,153537422,False
10.1038/srep40437,80821934,False
10.1038/srep40437,6827392,False
10.3390/s16101709,2118029605,True
10.3390/s16101709,144970602,False
10.3390/s16101709,2070270377,False
10.1016/j.bspc.2020.102099,86943823,True
10.1016/j.bspc.2020.102099,1739144,False
10.1016/j.bspc.2020.102099,143879680,False
10.1016/j.jneumeth.2020.108884,1857699579,True
10.1016/j.jneumeth.2020.108884,153095837,False
10.1016/j.jneumeth.2020.108884,2046845278,False
10.1016/j.jneumeth.2020.108884,1681843,False
10.1093/cercor/bhaa109,77169837,True
10.1093/cercor/bhaa109,31777450,False
10.1093/cercor/bhaa109,1709590,False
10.1093/cercor/bhaa109,6718018,False
10.1093/cercor/bhaa109,2381782,False
10.1093/cercor/bhaa109,3296024,False
10.1109/NCC48643.2020.9056022,68974280,True
10.1109/NCC48643.2020.9056022,2109938877,False
10.1109/NCC48643.2020.9056022,144071689,False
10.1109/NCC48643.2020.9056022,143667260,False
10.1016/j.dib.2020.105213,16974071,True
10.1016/j.dib.2020.105213,3064304,False
10.1016/j.dib.2020.105213,80781133,False
10.1016/j.dib.2020.105213,4985008,False
10.1016/j.dib.2020.105213,144035005,False
10.1016/j.dib.2020.105213,145029627,False
10.1016/j.dib.2020.105213,143879680,False
10.3844/jcssp.2020.1268.1277,2236330,True
10.3844/jcssp.2020.1268.1277,40928521,False
10.3844/jcssp.2020.1268.1277,50545762,False
10.3844/jcssp.2020.1268.1277,147662811,False
10.3844/jcssp.2020.1268.1277,2005184621,False
10.1007/s11235-019-00556-w,84656905,True
10.1109/JIOT.2018.2832071,2456390,True
10.1109/JIOT.2018.2832071,145293584,False
10.1109/JIOT.2018.2832071,2267866975,False
10.1109/JIOT.2018.2832071,2173323485,False
10.1109/LWC.2018.2795605,2000428306,True
10.1109/LWC.2018.2795605,2108380832,False
10.1109/LWC.2018.2795605,2328746919,False
10.1109/LWC.2018.2795605,1991594,False
10.1109/LWC.2018.2795605,2052345398,False
10.1109/PIMRC.2017.8292737,1702831,True
10.1109/PIMRC.2017.8292737,2256400,False
10.1109/PIMRC.2017.8292737,50444622,False
10.1109/ICSC60394.2023.10441648,2287972982,True
10.1109/ICSC60394.2023.10441648,2268107320,False
10.1109/ICSC60394.2023.10441648,34541290,False
10.1109/ICSC60394.2023.10441648,2268200731,False
10.1109/ICIEM59379.2023.10166032,2061040719,True
10.1109/ICIEM59379.2023.10166032,2221122518,False
10.1109/ICIEM59379.2023.10166032,2136170674,False
10.1109/ICIEM59379.2023.10166032,2194403700,False
10.1016/j.dib.2022.108366,2171561086,True
10.1016/j.dib.2022.108366,2101065,False
10.1016/j.dib.2022.108366,2064381628,False
10.1016/j.dib.2022.108366,46472383,False
10.48084/ETASR.2756,2268247555,True
10.1109/CVPR.2019.00899,2107999128,True
10.1109/CVPR.2019.00899,2071653441,False
10.1109/CVPR.2019.00899,7827503,False
10.1109/CVPR.2019.00899,37535930,False
10.1109/CVPR.2019.00899,1755872,False
10.1016/J.TRD.2019.03.002,34165289,True
10.1016/J.TRD.2019.03.002,95951123,False
10.1109/R10-HTC47129.2019.9042443,2109224465,True
10.1109/R10-HTC47129.2019.9042443,143881815,False
10.1109/R10-HTC47129.2019.9042443,1580143914,False
10.18653/v1/P19-1356,145123979,True
10.18653/v1/P19-1356,68990982,False
10.18653/v1/P19-1356,1679170,False
10.1145/3274464,144732171,True
10.1145/3274464,2053917208,False
10.1145/3274464,51169808,False
10.1145/3274464,2074064465,False
10.1145/3274464,32584303,False
10.1145/3274464,3181624,False
10.1177/0894439317721985,10157377,True
10.1177/0894439317721985,1723838,False
10.1177/0894439317721985,10051394,False
10.1177/0894439317721985,3409962,False
10.1177/0894439317721985,1403655700,False
10.1002/9781118445112.stat07551,46216076,True
10.1002/9781118445112.stat07551,35664117,False
10.1080/0284186X.2017.1415457,39550045,True
10.1080/0284186X.2017.1415457,33706543,False
10.1080/0284186X.2017.1415457,3853327,False
10.1080/0284186X.2017.1415457,49609423,False
10.1080/0284186X.2017.1415457,8987967,False
10.1016/j.radonc.2016.02.030,1396173109,True
10.1016/j.radonc.2016.02.030,67075198,False
10.1016/j.radonc.2016.02.030,6614036,False
10.1016/j.radonc.2016.02.030,47624624,False
10.1016/j.radonc.2016.02.030,3435119,False
10.1118/1.4935343,2110905,True
10.1118/1.4935343,2107719501,False
10.1118/1.4935343,49425511,False
10.1118/1.4935343,145250476,False
10.1118/1.4935343,38189622,False
10.1118/1.4935343,1706780,False
10.1118/1.4935343,37188576,False
10.1118/1.4935343,2250039140,False
10.1118/1.4935343,2254757,False
10.1118/1.4935343,2872756,False
10.1118/1.4935343,1739413,False
10.1118/1.4935343,2784368,False
10.1002/jmri.24872,2110997166,True
10.1002/jmri.24872,4034650,False
10.1002/jmri.24872,145974723,False
10.1002/jmri.24872,2149698827,False
10.1002/jmri.24872,2144288406,False
10.1111/ijlh.13537,31682040,True
10.1111/ijlh.13537,144026292,False
10.1111/ijlh.13537,1830412825,False
10.1111/ijlh.13537,2066227523,False
10.1097/CCM.0000000000005085,1990472,True
10.1097/CCM.0000000000005085,145153424,False
10.1097/CCM.0000000000005085,40582143,False
10.1097/CCM.0000000000005085,52018228,False
10.1097/CCM.0000000000005085,51391836,False
10.1097/CCM.0000000000005085,11758703,False
10.1097/CCM.0000000000005085,144324208,False
10.1097/CCM.0000000000005085,50129165,False
10.1097/CCM.0000000000005085,3237767,False
10.1097/CCM.0000000000005085,5050905,False
10.1097/CCM.0000000000005085,34632872,False
10.1097/CCM.0000000000005085,36621136,False
10.1097/CCM.0000000000005085,144707473,False
10.1097/CCM.0000000000005085,3612349,False
10.1097/CCM.0000000000005085,4677246,False
10.1097/CCM.0000000000005085,2325111,False
10.1097/CCM.0000000000005085,3076402,False
10.1097/CCM.0000000000005085,2478392,False
10.1097/CCM.0000000000005085,34937109,False
10.1097/CCM.0000000000005085,3013441,False
10.1097/CCM.0000000000005085,2070605809,False
10.1097/CCM.0000000000005085,3721749,False
10.1097/CCM.0000000000005085,35240159,False
10.1097/CCM.0000000000005027,5794318,True
10.1097/CCM.0000000000005027,51480263,False
10.1097/CCM.0000000000005027,1806316,False
10.1097/CCM.0000000000005027,47739519,False
10.1097/CCM.0000000000005027,38766017,False
10.1097/CCM.0000000000005027,2342554896,False
10.1097/CCM.0000000000005027,114959577,False
10.1097/CCM.0000000000005027,2976083,False
10.1097/CCM.0000000000005027,3459749,False
10.1097/CCM.0000000000005027,2102869,False
10.1097/CCM.0000000000005027,144117190,False
10.1038/s41467-021-20910-4,2031920,True
10.1038/s41467-021-20910-4,2108572138,False
10.1038/s41467-021-20910-4,2242118,False
10.1038/s41467-021-20910-4,113470744,False
10.1038/s41467-021-20910-4,2149141415,False
10.1038/s41467-021-20910-4,1382266295,False
10.1038/s41467-021-20910-4,2056976405,False
10.1038/s41598-021-87463-w,144026292,True
10.1038/s41598-021-87463-w,2126580841,False
10.1038/s41598-021-87463-w,2071142952,False
10.1038/s41598-021-87463-w,2071377100,False
10.1038/s41598-021-87463-w,1490776958,False
10.1038/s41598-021-87463-w,3885438,False
10.1038/s41598-021-87463-w,5995680,False
10.1038/s41598-021-87463-w,31682040,False
10.5220/0010215303190328,2377183,True
10.5220/0010215303190328,2302857510,False
10.5220/0010215303190328,146778167,False
10.5220/0010215303190328,2084543378,False
10.5220/0010215303190328,3005818,False
10.5220/0010215303190328,1717501,False
10.5220/0010215303190328,1762696,False
10.1109/ACCESS.2020.3030184,71430531,True
10.1109/ACCESS.2020.3030184,1985698,False
10.1109/ACCESS.2020.3030184,3034040,False
10.1109/ACCESS.2020.3030184,9461930,False
10.1109/ACCESS.2020.3030184,38630765,False
10.1109/ACCESS.2020.3030184,144192407,False
10.1016/j.ijdrr.2020.101584,52220737,True
10.1016/j.ijdrr.2020.101584,39592413,False
10.1109/ICESC48915.2020.9156031,1865840240,True
10.1109/ICESC48915.2020.9156031,1865838608,False
10.1109/ICESC48915.2020.9156031,1825770037,False
10.1109/ICESC48915.2020.9156031,1865828611,False
10.1109/ICESC48915.2020.9156031,2066381876,False
10.1109/ICESC48915.2020.9156031,1865828608,False
10.1109/ICESC48915.2020.9156031,1865733186,False
10.1109/TNSM.2020.3031034,144378341,True
10.1109/TNSM.2020.3031034,4226803,False
10.1109/TNSM.2020.3031034,2036495029,False
10.1109/TNSM.2020.3031034,114801375,False
10.1109/TNSM.2020.3031034,151474892,False
10.1007/s00165-020-00508-1,2058047215,True
10.1007/s00165-020-00508-1,41030227,False
10.1007/s00165-020-00508-1,38168778,False
10.1007/s00165-020-00508-1,3468695,False
10.1007/s00165-020-00508-1,144967227,False
10.1007/s00165-020-00508-1,145766447,False
10.1002/inst.12282,5940700,True
10.1109/TR.2019.2936072,39586294,True
10.1109/TR.2019.2936072,2109432754,False
10.1109/TR.2019.2936072,1713329,False
10.1109/TR.2019.2936072,2215095216,False
10.1109/TR.2019.2936072,2145492707,False
10.1109/TR.2019.2936072,1763020,False
10.1109/TR.2019.2936072,1709518,False
10.1145/3376897.3377864,1829508,True
10.1145/3376897.3377864,25674299,False
10.1145/3376897.3377864,144948031,False
10.1109/ICST46399.2020.00019,1430665833,True
10.1109/ICST46399.2020.00019,3039391,False
10.1109/ICST46399.2020.00019,1753944,False
10.1109/ICST46399.2020.00019,1722904,False
10.1088/1361-6560/ab2cb0,2273972386,True
10.1088/1361-6560/ab2cb0,1629509028,False
10.1088/1361-6560/ab2cb0,2177918127,False
10.1088/1361-6560/ab2cb0,94083120,False
10.1088/1361-6560/ab2cb0,48069606,False
10.1088/1361-6560/ab2cb0,103301881,False
10.1088/1361-6560/ab2cb0,2425652,False
10.1088/1361-6560/ab2cb0,152163988,False
10.1088/1361-6560/ab1ba0,2072677016,True
10.1088/1361-6560/ab1ba0,6330845,False
10.1088/1361-6560/ab1ba0,2158695,False
10.1088/1361-6560/aafd52,94083120,True
10.1088/1361-6560/aafd52,30950488,False
10.1088/1361-6560/aafd52,152163988,False
10.1088/1361-6560/aafd52,2425652,False
10.1088/1361-6560/aafd52,46559935,False
10.1109/TRPMS.2018.2884320,2112578312,True
10.1109/TRPMS.2018.2884320,2055771,False
10.1109/TRPMS.2018.2884320,52531371,False
10.1109/TRPMS.2018.2884320,51252891,False
10.1109/TRPMS.2018.2884320,144612623,False
10.1002/mp.12906,2153897170,True
10.1002/mp.12906,1413177655,False
10.1002/mp.12906,2557748,False
10.1126/sciadv.abd0953,107920271,True
10.1126/sciadv.abd0953,144070849,False
10.1126/sciadv.abd0953,21514502,False
10.1126/sciadv.abd0953,12408212,False
10.1126/sciadv.abd0953,40506710,False
10.1126/sciadv.abd0953,40058751,False
10.1029/2020GL088950,2115252926,True
10.1029/2020GL088950,145375317,False
10.1029/2020GL088950,2148350633,False
10.1029/2020GL088950,46266536,False
10.1029/2020GL088950,116387616,False
10.1130/geol.s.12777605.v1,2010362608,True
10.1130/geol.s.12777605.v1,2156969130,False
10.1130/geol.s.12777605.v1,102360399,False
10.1130/geol.s.12777605.v1,46741111,False
10.1130/geol.s.12777605.v1,1898312073,False
10.1130/geol.s.12777605.v1,2118105616,False
10.1130/geol.s.12777605.v1,1491726224,False
10.1130/geol.s.12777605.v1,113310208,False
10.1130/geol.s.12777605.v1,113325970,False
10.1130/geol.s.12777605.v1,7903200,False
10.1029/2019JB018232,1491726224,True
10.1029/2019JB018232,7162013,False
10.1029/2019JB018232,2010362608,False
10.1029/2019JB018232,2118105616,False
10.1029/2019JB018232,108480934,False
10.1038/s41586-020-2045-y,2142808434,True
10.1038/s41586-020-2045-y,3995410,False
10.3390/s22010408,71464601,True
10.3390/s22010408,2149538895,False
10.3390/s22010408,2149538917,False
10.3390/s22010408,118632035,False
10.3390/s22010408,2798136,False
10.1109/SENSORS47125.2020.9278630,9130999,True
10.1109/SENSORS47125.2020.9278630,9223341,False
10.3389/fpsyg.2020.01111,28974020,True
10.3389/fpsyg.2020.01111,1759118,False
10.3389/fpsyg.2020.01111,38072972,False
10.3389/fpsyg.2020.01111,1745158,False
10.3389/fpsyg.2020.01111,2526957,False
10.1186/s12864-019-6413-7,1702328,True
10.1186/s12864-019-6413-7,1680819,False
10.1007/s00779-020-01427-x,51882091,True
10.1007/s00779-020-01427-x,2034060,False
10.1007/s00779-020-01427-x,3266720,False
10.1007/s00779-020-01427-x,145026629,False
10.1109/TC.2021.3131040,2143718761,True
10.1109/TC.2021.3131040,31703425,False
10.1109/TC.2021.3131040,145896559,False
10.1109/TC.2021.3131040,2134820,False
10.1109/TC.2021.3131040,9392149,False
10.1109/TC.2021.3131040,1732833,False
10.3390/info13060303,116091908,True
10.3390/info13060303,144491153,False
10.3390/info13060303,32004241,False
10.3390/info13060303,90145094,False
10.3390/s22114077,96868642,True
10.3390/s22114077,1718993,False
10.3390/s22114077,31698531,False
10.1109/JSEN.2022.3153362,6939442,True
10.1109/JSEN.2022.3153362,2158105914,False
10.1109/JSEN.2022.3153362,114684906,False
10.1109/JSEN.2022.3153362,2113474392,False
10.1007/s11042-022-12481-3,30406393,True
10.1007/s11042-022-12481-3,2145101251,False
10.1145/1555400.1555495,46651287,True
10.1145/1555400.1555495,1838264,False
10.1145/1555400.1555495,144138787,False
10.1145/1555400.1555495,1901159,False
10.1007/978-3-540-89533-6_41,46651287,True
10.1007/978-3-540-89533-6_41,47582400,False
10.1007/978-3-540-89533-6_41,1838264,False
10.1007/978-3-540-89533-6_41,1805002,False
10.11925/INFOTECH.1003-3513.2008.01.05,152250499,True
10.1371/journal.pone.0126151,3337888,True
10.1371/journal.pone.0126151,49417620,False
10.1371/journal.pone.0126151,1780932,False
10.1186/s12859-014-0423-x,145365756,True
10.1186/s12859-014-0423-x,2152508812,False
10.1186/s12859-014-0423-x,2118133697,False
10.1186/s12859-014-0423-x,144233098,False
10.1016/j.ydbio.2013.05.009,2108567869,True
10.1016/j.ydbio.2013.05.009,153757384,False
10.1016/j.ydbio.2013.05.009,2114023790,False
10.1105/tpc.113.113159,40204867,True
10.1105/tpc.113.113159,10647158,False
10.1093/nar/gkt466,112856017,True
10.1093/nar/gkt466,2950925,False
10.1093/nar/gkt466,3176289,False
10.18632/oncotarget.27617,8018723,True
10.18632/oncotarget.27617,96732623,False
10.18632/oncotarget.27617,40326175,False
10.18632/oncotarget.27617,3029502,False
10.18632/oncotarget.27617,47500616,False
10.18632/oncotarget.27617,1753632670,False
10.18632/oncotarget.27617,31626117,False
10.18632/oncotarget.27617,3044257,False
10.18632/oncotarget.27617,8231837,False
10.18632/oncotarget.27617,2105526369,False
10.3390/cancers12020392,6345549,True
10.3390/cancers12020392,1405605828,False
10.3390/cancers12020392,36117563,False
10.3390/cancers12020392,27443895,False
10.2217/hep-2019-0007,3758009,True
10.2217/hep-2019-0007,35446637,False
10.2217/hep-2019-0007,1900121,False
10.2217/hep-2019-0007,4329174,False
10.2217/hep-2019-0007,145970056,False
10.1038/s41388-020-1175-x,1405605828,True
10.1038/s41388-020-1175-x,1399692080,False
10.1038/s41388-020-1175-x,2105898156,False
10.1038/s41388-020-1175-x,4562325,False
10.1038/s41388-020-1175-x,6282714,False
10.1038/s41388-020-1175-x,1398293582,False
10.1038/s41388-020-1175-x,6595447,False
10.1038/s41388-020-1175-x,1491144146,False
10.1038/s41388-020-1175-x,1404309920,False
10.1038/s41388-020-1175-x,4252648,False
10.1038/s41388-020-1175-x,1398772748,False
10.1038/s41388-020-1175-x,27443895,False
10.1038/s41388-020-1175-x,36117563,False
10.1038/s41388-020-1175-x,6345549,False
10.1186/s12885-019-6489-0,14593804,True
10.1186/s12885-019-6489-0,2152974743,False
10.1186/s12885-019-6489-0,12088474,False
10.1186/s12885-019-6489-0,2004082531,False
10.1186/s12885-019-6489-0,2114793867,False
10.1186/s12885-019-6489-0,2481628,False
10.1186/s12885-019-6489-0,89918987,False
10.1186/s12885-019-6489-0,5877750,False
10.46647/ijetms.2022.v06i05.052,2181966147,True
10.46647/ijetms.2022.v06i05.052,2238323908,False
10.46647/ijetms.2022.v06i05.052,2181972275,False
10.46647/ijetms.2022.v06i05.052,2181974014,False
10.46647/ijetms.2022.v06i05.052,2181972083,False
10.1109/jssc.2022.3140753,145197020,True
10.1109/jssc.2022.3140753,31056113,False
10.1109/jssc.2022.3140753,2045189003,False
10.1109/jssc.2022.3140753,81451211,False
10.1109/jssc.2022.3140753,27048932,False
10.1109/jssc.2022.3140753,37877407,False
10.1109/jssc.2022.3140753,145488660,False
10.1109/jssc.2022.3140753,11293176,False
10.1109/jssc.2022.3140753,2121670386,False
10.1109/jssc.2022.3140753,2121373626,False
10.1109/jssc.2022.3140753,2121373969,False
10.1109/jssc.2022.3140753,3388918,False
10.1109/jssc.2022.3140753,2253052,False
10.1109/jssc.2022.3140753,2114388647,False
10.1109/jssc.2022.3140753,39894707,False
10.1109/jssc.2022.3140753,1698147,False
10.1109/jssc.2022.3140753,145272378,False
10.1109/jssc.2022.3140753,50501653,False
10.1145/3476986,25173634,True
10.1145/3476986,2089333,False
10.1145/3476986,2115210516,False
10.1145/3476986,143631962,False
10.1145/3476986,1754491,False
10.23919/VLSICircuits52068.2021.9492347,27048932,True
10.23919/VLSICircuits52068.2021.9492347,145197020,False
10.23919/VLSICircuits52068.2021.9492347,37877407,False
10.23919/VLSICircuits52068.2021.9492347,81451211,False
10.23919/VLSICircuits52068.2021.9492347,31056113,False
10.23919/VLSICircuits52068.2021.9492347,145488660,False
10.23919/VLSICircuits52068.2021.9492347,2045189003,False
10.23919/VLSICircuits52068.2021.9492347,2121346787,False
10.23919/VLSICircuits52068.2021.9492347,2121670386,False
10.23919/VLSICircuits52068.2021.9492347,2121373626,False
10.23919/VLSICircuits52068.2021.9492347,2121373969,False
10.23919/VLSICircuits52068.2021.9492347,3388918,False
10.23919/VLSICircuits52068.2021.9492347,2253052,False
10.23919/VLSICircuits52068.2021.9492347,2114388647,False
10.23919/VLSICircuits52068.2021.9492347,39894707,False
10.23919/VLSICircuits52068.2021.9492347,1698147,False
10.23919/VLSICircuits52068.2021.9492347,145272378,False
10.23919/VLSICircuits52068.2021.9492347,50501653,False
10.1145/3447818.3460366,2108974695,True
10.1145/3447818.3460366,2109955995,False
10.1145/3447818.3460366,2869098,False
10.1145/3447818.3460366,2099857,False
10.1145/3447818.3460366,3174647,False
10.1145/3447818.3460366,1746991,False
10.1007/978-1-4899-7687-1_100150,114303062,True
10.1007/978-1-4899-7687-1_100150,46448625,False
10.1007/978-1-4899-7687-1_100150,2148612914,False
10.1007/978-1-4899-7687-1_100150,145963427,False
10.1007/978-1-4899-7687-1_100150,1746034,False
10.1007/978-1-4899-7687-1_100150,1704028,False
10.1007/978-1-4899-7687-1_100150,1735220,False
10.1007/978-1-4899-7687-1_100150,35212893,False
10.1007/978-1-4899-7687-1_100150,1715038,False
10.1007/978-1-4899-7687-1_100150,1809456,False
10.1007/978-1-4899-7687-1_100150,15421575,False
10.1007/978-1-4899-7687-1_100150,1402342789,False
10.1007/978-1-4899-7687-1_100150,1403230833,False
10.1007/978-1-4899-7687-1_100150,1403854104,False
10.1007/978-1-4899-7687-1_100150,7880975,False
10.1007/978-1-4899-7687-1_100150,2076499,False
10.1007/978-1-4899-7687-1_100150,1698581,False
10.1007/978-1-4899-7687-1_100150,1707878,False
10.1007/978-1-4899-7687-1_100150,1748824,False
10.1007/978-1-4899-7687-1_100150,1917876,False
10.1007/978-1-4899-7687-1_100150,40539670,False
10.1007/978-1-4899-7687-1_100150,153034701,False
10.1007/978-1-4899-7687-1_100150,1790356,False
10.1007/978-1-4899-7687-1_100150,1802807,False
10.1007/978-1-4899-7687-1_100150,1794487,False
10.1007/978-1-4899-7687-1_100150,1740315,False
10.1007/978-1-4899-7687-1_100150,1409943049,False
10.1016/J.APACOUST.2018.03.010,66635756,True
10.1016/J.INFRARED.2017.12.015,73772536,True
10.1016/J.INFRARED.2017.12.015,144525277,False
10.1016/J.INFRARED.2017.12.015,39107862,False
10.3390/s18020416,144451457,True
10.3390/s18020416,49708159,False
10.3390/s18020416,39803999,False
10.3390/s18020405,50528328,True
10.3390/s18020405,3179460,False
10.3390/s18020405,3214992,False
10.3390/s18020405,1742452,False
10.1007/978-3-540-74205-0_52,1746953,True
10.1007/978-3-540-74205-0_52,49370910,False
10.1007/978-3-540-74205-0_52,145126412,False
10.1007/s10115-008-0173-z,1746953,True
10.1007/s10115-008-0173-z,36217954,False
10.1007/s10115-008-0173-z,145126412,False
10.1142/S0218001408006703,1746953,True
10.1142/S0218001408006703,49370910,False
10.1142/S0218001408006703,2108544384,False
10.1142/S0218001408006703,145126412,False
10.1142/S0218001408006703,2110607114,False
10.1109/FSKD.2007.161,49370910,True
10.1109/FSKD.2007.161,1746953,False
10.1023/A:1024099825458,1752722,True
10.1023/A:1024099825458,1740213,False
10.24018/compute.2021.1.5.33,2140341621,True
10.24018/compute.2021.1.5.33,133716790,False
10.24018/compute.2021.1.5.33,87291124,False
10.5626/JOK.2021.48.3.257,2223248734,True
10.5626/JOK.2021.48.3.257,2211154381,False
10.5626/JOK.2021.48.3.257,2237331904,False
10.5626/JOK.2021.48.3.257,8769453,False
10.5626/JOK.2021.48.3.257,7589226,False
10.1016/j.future.2020.10.008,2014589336,True
10.1016/j.future.2020.10.008,48107005,False
10.1016/j.future.2020.10.008,31823344,False
10.1016/j.future.2020.10.008,3160786,False
10.1016/j.future.2020.10.008,1978422640,False
10.1016/j.future.2020.10.008,3074621,False
10.1016/j.ymssp.2019.106587,1829456,True
10.1016/j.ymssp.2019.106587,2118581438,False
10.1016/j.ymssp.2019.106587,2144793979,False
10.1016/j.ymssp.2019.106587,46691607,False
10.1016/j.ymssp.2019.106587,2217450625,False
10.1016/j.ymssp.2019.106587,145720325,False
10.1088/1742-6596/1288/1/012053,2131636410,True
10.1088/1742-6596/1288/1/012053,49166856,False
10.1088/1742-6596/1288/1/012053,66045656,False
10.1088/1742-6596/1288/1/012053,2072971551,False
10.1088/1742-6596/1288/1/012053,2130504066,False
10.1088/1742-6596/1288/1/012053,2144039347,False
10.1055/s-0041-1731390,92824389,True
10.1055/s-0041-1731390,2084889,False
10.1055/s-0041-1731390,1824142,False
10.1055/s-0041-1731390,3182818,False
10.18653/v1/2021.acl-long.551,1388437494,True
10.18653/v1/2021.acl-long.551,1397289779,False
10.18653/v1/2021.acl-long.551,17771023,False
10.1142/s0219649220500331,1834008,True
10.1142/s0219649220500331,34776409,False
10.21608/ejle.2020.42018.1012,2005567547,True
10.21608/ejle.2020.42018.1012,1405353970,False
10.21608/ejle.2020.42018.1012,145714680,False
10.3389/fneur.2022.1065942,2155450357,True
10.3389/fneur.2022.1065942,2152662792,False
10.3389/fneur.2022.1065942,46584493,False
10.1038/s41598-022-26945-x,1404927423,True
10.1038/s41598-022-26945-x,5055606,False
10.1038/s41598-022-26945-x,6890869,False
10.1038/s41598-022-26945-x,143871746,False
10.1038/s41598-022-26945-x,48602756,False
10.1038/s41598-022-26945-x,3485337,False
10.1038/s41598-022-26945-x,7019785,False
10.1038/s41598-022-26945-x,2093600,False
