Author_Name,Author_ID
J. Bennett,49791822
Ashish Kapoor,2189118
Zachary Horvitz,2803574
S. Laube,30556582
Ahmet Oztekin,2286557434
Marine Zoning,2270325814
Rico Sennrich,2082372
Orhan Firat,2345617
Kyunghyun Cho,1979489
Alexandra Birch,2539211
B. Haddow,2259100
Julian Hitschler,1828499
Marcin Junczys-Dowmunt,1733933
Samuel Läubli,2812266
Antonio Valerio Miceli Barone,3282877
Jozef Mokry,9951016
Maria Nadejde,3456844
J. Kirkpatrick,2066516991
Razvan Pascanu,1996134
Neil C. Rabinowitz,3422052
J. Veness,144056327
Guillaume Desjardins,2755582
Andrei A. Rusu,2228824
Kieran Milan,8181864
John Quan,34660073
Tiago Ramalho,34505275
A. Grabska-Barwinska,1398898827
D. Hassabis,48987704
C. Clopath,2388737
D. Kumaran,2106164
R. Hadsell,2315504
Ondrej Bojar,143832874
Rajen Chatterjee,3292652
C. Federmann,3359291
Yvette Graham,2000709
Matthias Huck,1839533
Antonio Jimeno-Yepes,1399097376
V. Logacheva,145089549
Christof Monz,1696402
Matteo Negri,2138026
Aurélie Névéol,1692256
Mariana Neves,1885693
M. Popel,3209310
Matt Post,38842528
Raphaël Rubino,1731383
Carolina Scarton,2797847
Lucia Specia,1702974
Marco Turchi,145862931
Karin M. Verspoor,144765178
Marcos Zampieri,145130358
Joern Wuebker,2046393
Spence Green,48329856
John DeNero,3069584
Saddam Hossain,2335481027
Muhammad Hasanuzzaman,2338214750
Miraz Hossain,2343714619
Mohammad Hamid Hasan Amjad,2328316763
Md Shihab Sadik Shovon,2328315040
Md. Sazzad Hossain,2273922677
Md Khalilor Rahman,2335549985
Ayan Barua,2336458846
Fazle Karim,2339931706
Muhammad Mahmudul Islam,2343047137
Niropam Das,2343041314
Md Fakhrul Islam Sumon,2321394294
Arifur Rahman,2319453952
Pravakar Debnath,2324700670
Mitu Karmakar,2332404610
MD Azam Khan,2109172102
Syed Ali,2338222558
Muhammad Shoyaibur,2330259526
Rahman Chowdhury,2330259349
Reza E Rabbi,2338217241
Bivash Ranjan Chowdhury,2336459632
MD Sohel,2338216198
Muhammad Shoyaibur Rahman Chowdhury,2336318048
Mohammad Saiful Islam,2336522811
Md Abdullah Al Montaser,2334907808
M. Rasel,2334917042
Anchala Chouksey,2336459701
Abdullah Al Mukaddim,2324999202
MD Rashed Mohaimin,2330095522
Mohammad Abir Hider,2324991673
Mitu Karmakar,2327913220
Md Nasiruddin,2300776156
Shah Alam,2330092919
Farhana Rahman Anonna,2330094449
Firuz Ahamed Nahid,1392647873
W. Ongsakul,2133399
Jai Govind Singh,2274906252
Joyashree Roy,2274871789
S. Tripathi,48197323
Roma Trigunait,2327460369
Yuriko Suzuki,2261695197
Patricia Clement,2239101464
Weiying Dai,2261466953
Sudipto Dolui,49151026
M. Fernández-Seara,1397981111
T. Lindner,2256498403
H. Mutsaerts,152650844
Jan Petr,2249617786
Xingfeng Shao,48915049
Manuel Taso,3125419
David L. Thomas,2256786222
P. V. van Houdt,47405201
Sudarshan Ragunathan,145395221
M. Berks,2119003
Z. Ahmed,145331458
L. Kershaw,2090796731
O. Gurney-Champion,1401599815
S. Tadimalla,6106133
Jonathan Arvidsson,40150816
Yu Sun,2299112887
J. Kallehauge,2237754581
Ben Dickie,2229898392
Simon Lévy,2228740024
Laura C Bell,2134966098
S. Sourbron,2237754404
M. Thrippleton,2702349
Pushan Sharma,2210502776
Wai Tong Chung,152298946
Bassem Akoush,1742334820
M. Ihme,1844020
N. Sinno,51305691
Edward Taylor,152404068
T. Hompland,4315223
M. Milosevic,2678146
D. Jaffray,49754705
C. Coolens,2126276
Qihao Zhang,2140033393
X. Luo,21616062
Liangdong Zhou,5676149
Thanh D. Nguyen,2158088333
M. Prince,3313722
P. Spincemaille,2384796
Yi Wang,46393411
D. Sainz-DeMena,2167653363
W. Ye,2052979907
M. Pérez,1906354
J. García-Aznar,1397986783
Peirong Liu,32892576
Yueh Z. Lee,9093993
S. Aylward,2691993
M. Niethammer,1695046
M. Drotman,11827353
Christine Chen,2110195515
Sarah Eskreis‐Winkler,2315037908
Weiyuan Huang,153383571
J. Morgan,2113565129
Yi Wang,49418070
Haley Hunter-Zinck,1401128111
Alexandre Fioravante de Siqueira,2001157898
Valeri N. Vasquez,51321046
Richard Barnes,2141119772
Ciera C. Martinez,144998192
Ma’mon M. Hatmal,13411193
Omar Abuyaman,8176300
M. Taha,3198126
Mohammad A. I. Al-Hatamleh,1412797280
A. Olaimat,15592280
Malik Hatmal,2211799299
Dina M Alhaj-Qasem,1785365132
Tamadur M Olaimat,2106640199
Rohimah Mohamud,3859485
M. Niu,49841352
Liying Zhang,2118354311
Yikang Wang,2108853239
R. Tu,12507487
Xiaotian Liu,2108681474
J. Hou,48798288
W. Huo,3721898
Z. Mao,11389227
Zhenfei Wang,47196624
Chongjian Wang,2142951
Tongzhu Meng,2048187457
S. Kubow,6041070
Daiva E. Nielsen,6050298
M. Khamees,2047671024
Y. Jarrar,48318339
T. Al-qirim,101851194
I. Mahmoud,35868722
W. Alshaer,10394554
Su-Jun Lee,48601248
S. Jayatilake,2048167735
G. U. Ganegoda,7372106
Mingbang Wang,9523185
Ceymi Doenyas,11708185
Jing Wan,2075306035
Shujuan Zeng,36898504
Chun-quan Cai,34897433
Jiaxiu Zhou,4489921
Yanqing Liu,2108087268
Zhaoqing Yin,13050493
Wenhao Zhou,14721774
D. Schmidl,7533266
G. Garhöfer,3739935
L. Schmetterer,144820338
BB Ong,2232002132
N. Lee,1912729
WP Lee,2232004322
E. Pearce,19890578
S. Sivaprasad,145898296
C. Klaver,78706244
R.T. Smith,119617022
N. Chong,2228419098
Yalin Zheng,1696306
M. Hijazi,100747185
Frans Coenen,1706223
Johannes P. H. van de Ven,48463317
C. Boon,143848330
D. Smailhodzic,4120803
Y. Lechanteur,3734741
A. D. den Hollander,5059766
C. Hoyng,3395690
T. Theelen,2131352
S. Chiu,4733044
J. Izatt,2149280
Rachelle V. O'Connell,1399603172
K. Winter,40114772
C. Toth,2258168
Sina Farsiu,47608022
G. Quellec,1684052
S. Russell,2255980927
J. Seddon,3590525
Robyn C Reynolds,49912109
T. Scheetz,1782950
V. Mahajan,4272170
E. Stone,2888084
M. Abràmoff,143650563
Eleftherios Avramidis,2837687
Michael J. Denkowski,2157958
A. Lavie,1784914
Maja Popovic,2487502
Ventsislav Zhechev,2690831
Tijana V. Nosek,1491237881
S. Suzic,38773650
V. Delić,1693523
M. Secujski,1686270
Lidija Krstanović,1992555
Branislav M. Popović,2080499728
Marko Janev,48325238
Branko Brkljac,2919012
E. Pakoci,1996256
D. Pekar,2493142
Nikola Simić,2148289458
Mia Vujovic,2091527125
N. Simic,36902100
Z. Perić,1700062
Milan S. Savic,32639589
A. Smirnov,2052655556
B. Popović,2108159
N. Jakovljević,143780630
Jelena R. Nikolic,144841330
D. Mišković,34615136
Tijana Delic,3444262
M. M. Jaju,1735172768
F. Nader,49660109
F. Roure,48118856
L. Matenco,16194223
Asghar Milan Lak,2214081703
M. J. V. Zoej,30923846
M. Mokhtarzade,2623222
Tanmay Prakash,1966890
Bharath Comandur,3411920
Tommy Chang,2134442775
Noha M. Elfiky,1968489
A. Kak,1703247
Anthony J. Pinar,9048380
B. Wijnen,29887422
G. Anzalone,39336952
T. Havens,1710432
P. Sanders,35136287
Joshua M. Pearce,34808337
Qi Lv,144221912
Y. Dou,143844357
Xin Niu,143767587
Jiaqing Xu,2512580
Jinbo Xu,2123109191
Fei Xia,None
Z. Miao,144388126
W. Shi,2127846
P. Gamba,2833202
Zhongbin Li,2048259384
K. Shahi,104891754
H. Shafri,1959719
Ebrahim Taherzadeh,9771510
S. Mansor,2355166
R. Muniandy,32846856
N. Patel,2849203
Rohit Mukherjee,145606997
Saman M. Omer,1478380894
K. Ghafoor,1718212
S. Askar,3093729
Mahmoud Said El Sayed,2174103152
Nhien-An Le-Khac,1388632905
Marianne A. Azer,2228490
A. Jurcut,9483953
Ghafar A. Jaafar,82342595
Shahidan M. Abdullah,40270831
S. Ismail,3378892
Haider Dhia Zubaydi,25107747
Mohammed Anbar,10414235
Chong Yung Wey,9303058
Dezheen H. Abdulazeez,104920213
N. Cam,40609091
Nguyen Gia Trung,2216373985
Omar Shirko,2210572975
Shigeo Abe DrEng,35674406
Aapo Hyvärinen,1791548
J. Karhunen,1703769
E. Oja,1726997
T. Kohonen,1688681
J. Kangas,145800809
Jorma T. Laaksonen,1708642
K. Torkkola,1770190
Christoph Jansen,11479545
Jonas Annuscheit,150138704
Bruno Schilling,150047013
K. Strohmenger,2566264
Michael Witt,2077049196
Felix Bartusch,119554486
Christian Herta,47864514
P. Hufnagl,2425520
D. Krefting,3302404
H. Atwal,1453104375
Saleema Amershi,1719124
Andrew Begel,1776779
C. Bird,145193818
R. Deline,1710751
H. Gall,50355692
Ece Kamar,1783184
Nachiappan Nagappan,1693689
Besmira Nushi,2571049
Thomas Zimmermann,143609903
T. Hariprasad,143666922
G. Vidhyagaran,35464160
K. Seenu,35641265
Chandrasegar Thirumalai,9727014
L. Passos,2036209
Leopoldo Teixeira,40065372
Nicolas Dintzner,1854276
S. Apel,1721771
A. Wąsowski,1723400
K. Czarnecki,1726889
Paulo Borba,144505000
Jianmei Guo,3123889
Y. Soh,145850486
K. Nordhausen,2718728
Pingkang Li,1928660
Taotao Jin,2111741159
Xiuxia Du,2317377
Guorui Feng,2069968720
Qingping Lin,3026738
R. Gay,1723858
Hai-Jun Rong,2774247
Y. Ong,144848119
A. Tan,144362750
Zexuan Zhu,2920520
Lei Chen,2146071327
X. Hong,1689945
R. Mitchell,39776716
Sheng Chen,103043132
C. Harris,145300338
Kang Li,145078521
G. Irwin,1751846
Y. Miché,3194493
A. Sorjamaa,2500799
A. Lendasse,1731049
Q. Zhu,50736254
C. Siew,1683268
A. Altaye,1579437187
S. Nagendram,1573361268
E. Chandra,152725395
A. Bashir,47311590
R. Arul,34590423
Shakila Basheer,81516172
G. Raja,40203681
R. Jayaraman,2745463
N. Qureshi,32991017
M Krishna sai,2286196198
Sivaramakrishna N,2286188169
Kvsn Rama,2289045615
Rao,2288981746
M.A.Prasad,2289045580
R.Agilesh Saravanan,2289044692
Ibrahim Mashal,1731387
Osama Alsaryrah,1694972
T. Chung,40439099
M. Schermann,1702878
Holmer Hemsen,2414189
Christoph Buchmüller,2080786832
Till Bitter,2092936661
H. Krcmar,1712422
V. Markl,1733290
T. Hoeren,2069618919
Sevket Ay,2180598103
Ekin Ekinci,49124735
Z. Garip,52155758
A. Menshawi,112908704
M. M. Hassan,2114796567
Nasser Allheeib,2202531559
V. Chaurasia,65938234
Aparna Chaurasia,2200360969
Jafar Abdollahi,2007612177
Babak Nouri-Moghaddam,1405618095
G. Saranya,146842358
A. Pravin,2124537200
Mohamed G. El-Shafiey,2120333695
Ahmed M. Hagag,2417535
E. El-Dahshan,1409232526
Manal A. Ismail,2072818001
M. Jibril,120330028
Ibrahem Al-Shourbaji,2114902614
Ahmed Abba Haruna,68973190
Muhammad Ali Imran,None
Abdulkadir Ahmad,150890406
M. B. Jibrin,71479036
Ankur Gupta,2110760435
Rahul Kumar,2117943338
Harkirat Singh Arora,1693372400
B. Raman,1796442
Ting Zhang,2146320612
Ying Hua,2057199684
Changyu Zhou,35507716
Yongzhao Xiong,51266051
D. Pan,145351366
Zhu Liu,2109168608
Ya-li Dang,10915901
Li Liang,2087343708
Chenchen Zhou,2111167105
Jingcheng Zhang,2155141508
Yan Huang,2155605291
Jing-Long Zhao,2145801662
Baoguo Sun,2119618670
Yuyu Zhang,2108306996
Dandan Pu,30451093
Zhilin Hao,2147215420
Jing Zhao,2151692457
Yizhuang Tang,1560603063
Lulu Qi,2156153119
Xinchang Gao,2027016864
Yangying Sun,8667722
Zhendong Cai,4757853
Wen Duan,98681678
Jingcheng Zhang,2108121907
Binghong Gao,2153386567
Xiaobo Hu,2109654542
Hui Xue,2053313551
Ruiling Li,2150926859
Huilan Liu,2145571276
Tianfeng Han,2154279323
Dandan Ruan,2143092306
Yonggang Tu,10277869
Yan Zhao,152621402
Wenli Wang,46314487
Meng Ning,151127788
Yuxia Fan,47900118
Xia Liu,2108661647
Gaole Chen,121338622
Yuan Liu,2143860015
M. Hasan,144015307
Md. Ashad Alam,89304432
Watshara Shoombuatong,1861914
H. Deng,2236244479
Balachandran Manavalan,49557292
H. Kurata,5375042
Zhipeng Yu,47055243
Lixin Kang,48801027
Wenzhu Zhao,6652800
Sijia Wu,48915018
Long Ding,49594810
F. Zheng,145416000
Jingbo Liu,26520415
Jianrong Li,153154268
Yue Zhang,2145915868
Zhiguo Zhang,2116220828
Tianqiong Zhou,2026986145
Juliana de Souza Granja Barros,15898781
L. A. Rossi,2068814733
Zigomar Menezes de Souza,30067756
Brida V. Mbuwir,52174782
F. Ruelens,3162034
Fred Spiessens,3226828
Geert Deconinck,1678258
D. Pamela,121953020
Godwin Premi Maria Sebastin,2130059432
Y. Tu,144270357
R. Wang,153537422
T. Ge,80821934
Xiaojiao Zheng,6827392
Zhen Zhang,2118029605
Cheng Ma,144970602
Rong Zhu,2070270377
David Silver,145824029
Aja Huang,1885349
Chris J. Maddison,2772217
A. Guez,35099444
L. Sifre,2175946
George van den Driessche,47568983
Ioannis Antonoglou,2460849
Vedavyas Panneershelvam,2749418
Marc Lanctot,1975889
S. Dieleman,48373216
Dominik Grewe,2401609
John Nham,4111313
Nal Kalchbrenner,2583391
I. Sutskever,1701686
T. Lillicrap,2542999
M. Leach,40662181
T. Graepel,1686971
Christian D. Ahrberg,6182327
B. Ilic,113974304
A. Manz,143982712
P. Neužil,4940868
Peng Jiang,2061282174
Shuai Zhao,2111305611
R. Zhu,144067720
N. Chaitra,86943823
P. Vijaya,1739144
G. Deshpande,143879680
Jac Fredo Agastinose Ronicko,1857699579
J. Thomas,153095837
P. Thangavel,2046845278
J. Dauwels,1681843
N. Kozhemiako,77169837
A. Nunes,31777450
Vasily A. Vakorin,1709590
G. Iarocci,6718018
U. Ribary,2381782
S. Doesburg,3296024
Kasturi Barik,68974280
Katsumi Watanabe,2109938877
J. Bhattacharya,144071689
G. Saha,143667260
Pradyumna Lanka,16974071
D. Rangaprakash,3064304
Sai Sheshan Roy Gotoor,80781133
M. Dretsch,4985008
J. Katz,144035005
T. Denney,145029627
Priya Aggarwal,2928996
Anubha Gupta,2110759955
S. O’Sullivan,2071081871
H. Heinsen,3993685
L. Grinberg,7291859
L. Chimelli,5823792
E. A. Júnior,2576989
P. Saldiva,1399371750
Fleur Jeanquartier,2437916
Claire Jean-Quartier,1402640616
M. G. Martin,2157940921
M. Sajid,49314548
Andreas Holzinger,1749801
Kayleigh Hyde,145898346
Marlena N. Novack,7788825
Nicholas LaHaye,89667275
Chelsea Parlett-Pelleriti,1410383043
Raymond Anden,1410399830
Dennis R. Dixon,33392486
Erik J. Linstead,3186827
M. Parikh,70665556
Hailong Li,47892215
Lili He,46253723
Quang Hung Do,2236330
Thi Thanh Hang Doan,40928521
T. Nguyen,50545762
Nguyễn Tùng Dương,147662811
Vu Van Linh,2005184621
J. Bastos,84656905
Luoyang Fang,2456390
Xiang Cheng,145293584
Haonan Wang,2267866975
Liuqing Yang,2173323485
Chen Qiu,2000428306
Yanyan Zhang,2108380832
Zhiyong Feng,2328746919
Ping Zhang,1991594
Shuguang Cui,2052345398
Chih-Wei Huang,1702831
Chiu-Ti Chiang,2256400
Qiuhui Li,50444622
Jing Wang,2152449981
Jian Tang,2115854503
Zhiyuan Xu,48559420
Yanzhi Wang,46393431
G. Xue,145818851
Xing Zhang,82089761
Dejun Yang,2552967
Jian-Di Chang,31019365
Hong-Jie Xing,2649738
G. Shalini,2287972982
R. Singh,2268107320
M. Khanna,34541290
Priyanka Kumar,2268200731
Naman Mishra,2061040719
Ishrat Jahan,2221122518
Md. Raghib Nadeem,2136170674
Vandana Sharma,2194403700
Sana Tariq,2171561086
Ayesha Hakim,2101065
Awais Ahmad Siddiqi,2064381628
M. Owais,46472383
N. C. Eli-Chukwu,2268247555
Xiaoping Wu,2107999128
Chi Zhan,2071653441
Yu-Kun Lai,7827503
Ming-Ming Cheng,37535930
Jufeng Yang,1755872
Darcy Reynard,34165289
Manish Shirgaokar,95951123
Abhinav Kumar,2109224465
J. Singh,143881815
Sunil Saumya,1580143914
Ganesh Jawahar,145123979
Benoît Sagot,68990982
Djamé Seddah,1679170
Himanshu Zade,144732171
Kushal Shah,2053917208
V. Rangarajan,51169808
Priyanka Kshirsagar,2074064465
Muhammad Imran,32584303
Kate Starbird,3181624
Loni Hagen,10157377
T. Keller,1723838
Stephen R. Neely,10051394
Nic DePaula,3409962
Claudia E. Robert-Cooperman,1403655700
Joo-Ho Kim,2145454908
Juhee Bae,47235068
M. Hastak,2038416
Stefan Stieglitz,2423134
Milad Mirbabaie,2746604
Björn Ross,26234127
C. Neuberger,2064075798
Bradley C. Boehmke,46216076
Brandon M. Greenwell,35664117
Eric Grönlund,39550045
S. Johansson,33706543
T. Nyholm,3853327
C. Thellenberg,49609423
A. Ahnesjö,8987967
O. Casares-Magaz,1396173109
U. A. van der Heide,67075198
J. Rørvik,6614036
P. Steenbergen,47624624
L. Muren,3435119
H. Reynolds,2110905
S. Williams,2107719501
A. Zhang,49425511
R. Chakravorty,145250476
D. Rawlinson,38189622
Cheng Soon Ong,1706780
M. Esteva,37188576
C. Mitchell,2250039140
B. Parameswaran,2254757
M. Finnegan,2872756
G. Liney,1739413
A. Haworth,2784368
Xiaohan Liu,2110997166
LiangPing Zhou,4034650
Weijun Peng,145974723
He Wang,2149698827
Yong Zhang,2144288406
A. Chatterjee,6097031
G. Watson,47054721
Esther Myint,2325462383
P. Sved,5812286
M. McEntee,16399916
R. Bourne,143974241
G. Lemaître,144272231
R. Martí,144733375
J. Freixenet,1797590
J. Vilanova,46668942
P. Walker,145432727
F. Mériaudeau,1744434
H. Rashidi,31682040
N. Tran,144026292
Samer Albahra,1830412825
Luke T Dang,2066227523
E. Tsalik,1990472
Ricardo Henao,145153424
J. Montgomery,40582143
Jeff Nawrocki,52018228
Mert Aydın,51391836
Emily C Lydon,11758703
E. Ko,144324208
Elizabeth W. Petzold,50129165
B. Nicholson,3237767
C. Cairns,5050905
Seth W. Glickman,34632872
Eugenia B. Quackenbush,36621136
S. Kingsmore,144707473
A. Jaehne,3612349
E. Rivers,4677246
R. Langley,2325111
V. Fowler,3076402
M. McClain,2478392
R. Crisp,34937109
G. Ginsburg,3013441
Thomas W. Burke,2070605809
A. Hemmert,3721749
C. Woods,35240159
Simone A. Thair,5794318
Caspar Mewes,51480263
J. Hinz,1806316
I. Bergmann,47739519
B. Büttner,38766017
Stephan Sehmisch,2342554908
K. Meissner,114959577
M. Quintel,2976083
T. Sweeney,3459749
P. Khatri,2102869
Ashham Mansur,144117190
K. Goh,2031920
Le Wang,2108572138
A. Yeow,2242118
H. Poh,113470744
Ke Li,2149141415
Joannas Jie Lin Yeow,1382266295
G. Tan,2056976405
Taylor Howard,2126580841
Ryan Walsh,2071142952
J. Pepper,2071377100
Julia Loegering,1490776958
B. Phinney,3885438
M. Salemi,5995680
M. Johansson,34622009
Talia M. Quandelacy,1397184885
S. Kada,2045376352
Pragati V Prasad,2106009721
M. Steele,145596417
J. Brooks,145184090
R. Slayton,5928227
M. Biggerstaff,5925453
J. Butler,86909698
J. Ducharme,32978817
W. Self,3415870
T. Osborn,8237126
N. Ledeboer,4059930
Jonathan Romanowsky,51984248
O. Liesenfeld,6231885
R. Rothman,34881381
Douglas Cirqueira,2377183
F. A. D. Carmo,2302857510
Gültekin Cakir,146778167
A. J. Junior,2084543378
F. Lobato,3005818
Marija Bezbradica,1717501
M. Helfert,1762696
U. Bukar,71430531
M. Jabar,1985698
F. Sidi,3034040
R. Nor,9461930
Salfarina Abdullah,38630765
M. Othman,144192407
Anita Saroj,52220737
Sukomal Pal,39592413
Jayashree Domala,1865840240
Manmohan Dogra,1865838608
Vinit Masrani,1825770037
Dwayne Fernandes,1865828611
Kevin D'souza,2066381876
Delicia Fernandes,1865828608
Tejal Carvalho,1865733186
A. Mourad,144378341
A. Srour,4226803
Haidar Harmanai,2036495029
Cathia Jenainati,114801375
Mohamad Arafeh,151474892
Christian Reuter,145481292
Amanda Lee Hughes,2523772
M. Kaufhold,2555887
Douglas Fraser,2058047215
R. Giaquinta,41030227
Ruth Hoffmann,38168778
Murray L. Ireland,3468695
Alice Miller,144967227
G. Norman,145766447
A. Madni,5940700
Fei Wang,39586294
Zhibin Yang,2109432754
Zhiqiu Huang,1713329
Chengwei Liu,2215095216
Yong Zhou,2145492707
J. Bodeveix,1763020
M. Filali,1709518
Vivek Kothari,1829508
Edgar Liberis,25674299
N. Lane,144948031
Fitash Ul Haq,1430665833
Donghwan Shin,3039391
S. Nejati,1753944
L. Briand,1722904
D. Harel,145771081
Assaf Marron,144118264
J. Sifakis,3086664
Jennifer Horkoff,1790567
Andreas Vogelsang,1859607
Markus Borg,145654045
Guy Katz,40348902
Derek A. Huang,150076235
D. Ibeling,41047991
Kyle D. Julian,145533911
Christopher Lazarus,143746789
Rachel Lim,2061217417
Parth Shah,2105650475
S. Thakoor,41037204
Haoze Wu,40354734
Aleksandar Zeljić,2301157
D. Dill,1699040
Mykel J. Kochenderfer,2275756
Clark W. Barrett,1680661
F. Ishikawa,1679182
Nobukazu Yoshioka,31861172
M. Pizzichemi,2273972386
A. Polesel,1629509028
G. Stringhini,2177918127
S. Gundacker,94083120
P. Lecoq,48069606
S. Tavernier,103301881
M. Paganoni,2425652
E. Auffray,152163988
P. Peng,2072677016
M. Judenhofer,6330845
S. Cherry,2158695
R. M. Turtos,30950488
P. Lecoq,46559935
F. Müller,2112578312
D. Schug,2055771
P. Hallen,52531371
Jan Grahe,51252891
V. Schulz,144612623
Xin Li,2153897170
Maria Ruiz-Gonzalez,1413177655
L. Furenlid,2557748
Z. Kuang,34010445
Qian Yang,2117860149
Xiaohui Wang,2109073506
Xin Fu,2119031508
N. Ren,152512504
Ziru Sang,50417914
San Wu,48915006
Y. Zheng,153697492
Xianming Zhang,49469678
Zhanli Hu,3092244
Junwei Du,47725429
D. Liang,145768550
Xin Liu,39376307
Hairong Zheng,50681788
Yongfeng Yang,2143039540
Cheng Li,2143636565
Xinhan Deng,19263988
K. Feng,2135896086
M. S. Lee,2939253
K. Kim,7826393
G. Ko,3383071
Jae Sung Lee,1576793400
B. Mather,107920271
R. Müller,144070849
M. Seton,21514502
Saskia Ruttor,12408212
O. Nebel,40506710
N. Mortimer,40058751
Xin Lin,2115252926
Hong Chang,145375317
Kaibo Wang,2148350633
Guishan Zhang,46266536
Ganggang Meng,116387616
Wenliang Xu,2010362608
Jia-hui Chen,2156969130
A. Weng,102360399
Jie Tang,46741111
Feng Wang,1898312073
Chunguang Wang,2118105616
P. Guo,1491726224
Yi‐Ni Wang,113310208
Haotian Yang,113325970
A. A. Sorokin,7903200
D. Ionov,7162013
Jin-Peng Luan,108480934
Jianfeng Yang,2142808434
M. Faccenda,3995410
Hyun-Ok Choi,91862215
S. Choi,69443034
Youn Soo Lee,2109237490
J. Ryu,11740889
Der-Chuen Lee,108494786
Seung-Gu Lee,104832328
Y. Sohn,49946672
Jia-qi Liu,49722299
Zongpeng Yang,12107404
Jiexiang Li,2148947631
Qing‐Bao Jiang,108056889
Fei Xu,2152478945
Sh Guo,2148931855
Yue Li,2144463242
Jun Zhang,2155660523
K. Bergen,46354410
P. Johnson,143862033
Maarten V. de Hoop,39634320
G. Beroza,3462562
Jonas Chromik,71464601
Kristina Kirsten,2149538895
Arne Herdick,2149538917
A. Kappattanavar,118632035
B. Arnrich,2798136
S. Mekruksavanich,9130999
A. Jitpattanakul,9223341
Fanny Larradet,28974020
Radoslaw Niewiadomski,1759118
G. Barresi,38072972
D. Caldwell,1745158
L. Mattos,2526957
D. Chicco,1702328
Giuseppe Jurman,1680819
Kieran Woodward,51882091
E. Kanjo,2034060
A. Oikonomou,3266720
A. Chamberlain,145026629
Gierad Laput,1727999
Chris Harrison,145078227
Yutao Liu,46399193
Yong-An Zhang,49889668
Ming Zeng,2055976646
Min-Cheol Kwon,14158207
G. Park,98773945
Sunwoong Choi,2668462
A. Carfí,49059113
C. Motolese,12036236
Barbara Bruno,4469389
F. Mastrogiovanni,1945056
Shuo Jiang,143807690
Bo Lv,2064051942
Weichao Guo,2399175
Chao Zhang,None
Haitao Wang,2109611165
X. Sheng,7262485
P. Shull,2258016
Jin Wang,2143718761
Jia Hu,31703425
G. Min,145896559
Wenhan Zhan,2134820
Albert Y. Zomaya,9392149
N. Georgalas,1732833
Winfred Ingabire,116091908
H. Larijani,144491153
Ryan M. Gibson,32004241
Ayyaz-Ul-Haq Qureshi,90145094
Igor Lima de Paula,96868642
H. Rogier,1718993
P. V. Torre,31698531
Shixun Wu,6939442
Wenxian Huang,2158105914
Min Li,114684906
Kai Xu,2113474392
Boney A. Labinghisa,30406393
Dong Myung Lee,2145101251
Braulio Pinto,2000509871
Raimundo S. Barreto,2072163215
E. Souto,144185265
Horácio Oliveira,145394160
Sandeep Verma,2013278512
Satnam Kaur,2054619209
Paramjit S. Sehdev,2059009288
Charu Jain,39677582
G. V. S. Sashank,2091853272
V. N,2091851905
S. Markkandan,9358421
Y. B. Zikria,2954393
R. Ali,50639928
M. Afzal,34179415
S. Kim,2152666784
Andrés Vázquez Rodas,33998710
Fabián Astudillo-Salinas,1412456802
Christian Sánchez,145247956
Braulio Arpi,1430756369
L. I. Minchala,3491212
C. Li,46651287
Chunxiao Xing,1838264
Li Dong,144138787
M. Huang,1901159
Ningning Ma,47582400
Airong Jiang,1805002
D. Pearson,152250499
Andreas Stanescu,2060768839
A. Kenney,2535547
Nancy Y. McGovern,2999620
Peter Botticelli,2367009
Richard Entlich,3119900
C. Lagoze,1692450
Sandra Payette,1796028
Nestoras Karathanasis,3337888
I. Tsamardinos,49417620
Panayiota Poirazi,1780932
Jun Meng,145365756
Dong Liu,2152508812
Chao Sun,2118133697
Yushi Luan,144233098
Yan Luo,2108567869
Zhenhua Guo,153757384
Lu Li,2114023790
K. Rogers,40204867
Xuemei Chen,10647158
Mickael Leclercq,112856017
Abdoulaye Baniré Diallo,2950925
M. Blanchette,3176289
Y. Leung,2798047
P. Ryvkin,2788580
L. Ungar,1412391493
B. Gregory,144735125
Li-San Wang,153754951
Chenfeng He,2140520789
Ying-Xin Li,2144426633
Guangxin Zhang,47776610
Z. Gu,2611625
Rong Yang,144201698
Jie Li,2155868661
Z. Lu,2233160
Zhi-Hua Zhou,145624000
Chenyu Zhang,153884726
Jin Wang,2143717084
J. Allmer,2603216
M. Yousef,144993058
R. Sunkar,5859681
Yong-Fang Li,2110480813
Guru Jagadeeswaran,4844249
A. Sayeed,8018723
B. Dalvano,96732623
D. Kaplan,40326175
U. Viswanathan,3029502
J. Kulp,47500616
Alhaji H Janneh,1753632670
L. Hwang,31626117
A. Ertel,3044257
C. Doria,8231837
T. Block,2105526369
J. Yélamos,6345549
Lucía Moreno-Lama,1405605828
J. Jimeno,36117563
Syed O Ali,27443895
C. Roderburg,3758009
A. Wree,35446637
M. Demir,1900121
M. Schmelzle,4329174
F. Tacke,145970056
M. Galindo-Campos,1399692080
Carlos Martínez,2105898156
L. Comerma,4562325
I. Vazquez,6282714
M. Vernet-Tomas,1398293582
C. Ampurdanés,6595447
N. Lutfi,1491144146
J. Martı́n-Caballero,1404309920
F. Dantzer,4252648
M. Quintela-Fandino,1398772748
Wene Wei,14593804
Mengshu Liu,2152974743
Shu-Fang Ning,12088474
Jingshan Wei,2004082531
Jianhong Zhong,2114793867
Jilin Li,2481628
Zheng-min Cai,89918987
Litu Zhang,5877750
J. Jiménez-Vacas,1405425410
V. Herrero-Aguayo,1422332701
